UserID,Taken_product,Yearly_avg_view_on_travel_page,preferred_device,total_likes_on_outstation_checkin_given,yearly_avg_Outstation_checkins,member_in_family,preferred_location_type,Yearly_avg_comment_on_travel_page,total_likes_on_outofstation_checkin_received,week_since_last_outstation_checkin,following_company_page,montly_avg_comment_on_company_page,working_flag,travelling_network_rating,Adult_flag,Daily_Avg_mins_spend_on_traveling_page,Cluster,UMAP_1,UMAP_2
1001537,No,270.0,iOS,41825.0,11,3,Financial,95.0,6499,1,,13,No,3,0.0,6.0,2,13.109742,2.0455055
1001539,No,262.0,iOS,23240.0,1,3,Medical,79.0,2194,4,No,13,No,4,1.0,5.0,2,5.63981,8.179244
1001540,Yes,270.0,iOS and Android,11130.0,1,3,Medical,79.0,3388,0,Yes,17,No,1,1.0,2.0,1,9.891124,9.538737
1001542,No,217.0,iOS and Android,46480.0,1,3,Financial,76.0,2703,0,No,23,Yes,4,1.0,6.0,2,5.4484253,9.447287
1001543,No,232.0,iOS and Android,37870.0,1,4,Medical,87.0,2501,1,No,17,No,2,0.0,1.0,2,16.138748,4.674272
1001544,No,240.0,iOS and Android,19180.0,1,3,Financial,66.0,6220,1,No,17,No,2,2.0,10.0,6,2.870196,11.935344
1001545,No,270.0,iOS and Android,4620.0,1,3,Financial,55.0,3038,3,No,12,No,2,0.0,5.0,2,14.068162,4.7221966
1001546,No,232.0,iOS and Android,26110.0,1,4,Financial,61.0,4424,1,No,23,Yes,4,0.0,11.0,2,13.403179,1.3138522
1001547,No,262.0,iOS and Android,27160.0,1,4,Social media,32.0,4312,0,No,14,No,2,0.0,16.0,2,14.492521,4.2739644
1001549,No,277.0,iOS and Android,13895.0,1,4,Medical,3.0,13664,4,No,13,No,1,0.0,16.0,2,9.086894,7.314546
1001550,No,345.0,iOS and Android,33075.0,1,2,Medical,80.0,5021,8,Yes,22,Yes,4,1.0,16.0,4,8.643754,5.257511
1001551,No,225.0,iOS and Android,29820.0,1,1,Financial,55.0,5126,1,Yes,12,No,3,2.0,10.0,2,3.170531,12.30287
1001552,No,262.0,iOS and Android,42490.0,1,3,Medical,3.0,2859,1,No,18,No,1,0.0,6.0,2,15.06574,4.5703197
1001553,No,412.0,iOS and Android,3885.0,1,2,Financial,70.0,10239,3,No,14,No,4,1.0,24.0,3,7.530388,5.8501434
1001554,No,285.0,Android,20055.0,1,3,Medical,79.0,5329,7,Yes,12,No,4,3.0,17.0,6,3.0072467,11.04846
1001555,No,255.0,iOS and Android,40355.0,1,2,Medical,94.0,4325,1,No,15,No,3,0.0,5.0,2,13.080792,2.000569
1001558,No,382.0,iOS and Android,15120.0,1,4,Financial,96.0,2075,3,No,23,Yes,2,2.0,10.0,6,3.2209857,10.447508
1001559,No,225.0,iOS and Android,10080.0,1,3,Financial,99.0,4152,1,No,19,No,1,3.0,11.0,6,5.868043,13.645131
1001560,Yes,345.0,iOS and Android,23415.0,1,2,Medical,64.0,9619,1,No,16,No,4,0.0,9.0,2,10.530554,2.334002
1001561,No,300.0,iOS,18550.0,1,4,Financial,78.0,13503,1,,22,Yes,4,1.0,22.0,3,5.2654886,6.353706
1001562,No,382.0,iOS and Android,22120.0,21,4,Social media,71.0,5441,0,Yes,22,Yes,4,0.0,11.0,2,10.857,2.1978805
1001563,No,225.0,iOS and Android,46690.0,1,2,Medical,63.0,5209,1,Yes,12,No,2,3.0,11.0,6,3.868107,13.823135
1001564,No,345.0,iOS,22330.0,1,3,Medical,40.0,10673,2,Yes,13,No,3,1.0,21.0,2,7.5505776,5.214652
1001565,No,240.0,iOS and Android,38255.0,1,4,Medical,87.0,5010,1,No,16,No,1,0.0,12.0,1,16.4617,4.814038
1001566,No,405.0,iOS and Android,42595.0,1,4,Entertainment,60.0,13549,9,No,12,No,1,1.0,16.0,3,6.8780417,3.394208
1001567,No,180.0,iOS and Android,47355.0,1,2,Other,33.0,4999,0,No,21,Yes,1,1.0,4.0,2,8.654359,10.631645
1001569,No,435.0,iOS and Android,23870.0,10,4,Medical,37.0,13872,0,No,13,No,3,0.0,38.0,3,5.3487687,1.6318065
1001570,No,330.0,Android,17115.0,,3,Medical,67.0,2042,4,No,12,No,3,1.0,17.0,2,7.989962,7.521538
1001571,Yes,277.0,iOS and Android,28245.0,1,4,Tour and Travel,63.0,2073,4,Yes,22,Yes,4,0.0,7.0,2,12.073934,3.3018887
1001572,No,240.0,iOS and Android,28945.0,1,1,Financial,71.0,2956,1,No,13,No,4,0.0,1.0,2,13.878801,1.4676338
1001573,Yes,150.0,,30485.0,1,3,Financial,66.0,2926,1,Yes,18,No,2,0.0,1.0,2,15.280409,4.80142
1001574,No,255.0,iOS and Android,23275.0,1,4,Other,41.0,4809,1,No,14,No,3,0.0,16.0,2,14.2314,3.9192054
1001575,No,277.0,Android,36400.0,1,2,Financial,100.0,5163,5,No,14,No,4,1.0,17.0,4,5.610753,7.6846943
1001577,No,375.0,iOS,39025.0,1,3,Financial,73.0,18172,3,Yes,19,No,1,0.0,28.0,3,5.230329,2.8527493
1001578,Yes,187.0,iOS and Android,8400.0,1,3,Social media,46.0,5744,1,Yes,11,No,4,0.0,6.0,2,14.793824,1.7982452
1001579,No,187.0,iOS and Android,44800.0,1,1,Medical,64.0,2889,1,No,11,No,3,2.0,2.0,2,3.6725647,13.130527
1001580,No,165.0,iOS and Android,18690.0,15,3,Medical,59.0,2871,1,No,15,No,3,0.0,1.0,2,14.98142,2.361569
1001581,No,382.0,iOS,50960.0,1,4,Medical,3.0,7484,3,No,20,Yes,3,0.0,23.0,2,10.839179,1.8433387
1001582,Yes,255.0,iOS,23030.0,1,3,Financial,66.0,6074,1,Yes,24,Yes,4,0.0,9.0,2,13.577231,1.33053
1001583,No,405.0,Android,4970.0,26,3,Tour and Travel,3.0,17328,2,Yes,12,No,3,0.0,23.0,3,4.570119,1.1449376
1001584,No,180.0,iOS and Android,39445.0,18,1,Financial,52.0,2774,0,No,12,No,3,1.0,6.0,2,6.000848,9.675569
1001585,No,255.0,iOS and Android,36085.0,1,4,Financial,45.0,4505,6,,15,No,3,1.0,12.0,2,7.2871284,10.482726
1001586,No,277.0,iOS and Android,41615.0,1,3,Financial,87.0,7428,2,No,12,No,1,0.0,12.0,1,16.522652,4.836437
1001587,No,255.0,iOS and Android,47390.0,1,3,Medical,45.0,11631,2,No,12,No,4,0.0,14.0,2,11.72279,1.0101062
1001588,No,270.0,iOS,51345.0,11,2,Entertainment,92.0,9738,0,No,14,No,3,1.0,10.0,2,5.868696,7.9710035
1001589,No,270.0,iOS and Android,32270.0,1,2,Financial,39.0,2835,5,No,22,Yes,1,1.0,7.0,2,7.959036,10.724424
1001590,No,322.0,iOS,13790.0,26,2,Financial,92.0,16959,1,Yes,12,No,4,2.0,25.0,3,5.191182,6.1552935
1001591,No,225.0,iOS,45920.0,23,3,Financial,96.0,2613,1,No,25,Yes,3,3.0,10.0,6,3.2549663,13.403957
1001592,No,247.0,Android,26250.0,22,2,Social media,95.0,6146,0,No,13,No,1,1.0,8.0,1,9.236929,9.838124
1001594,No,382.0,iOS and Android,23940.0,1,3,Financial,51.0,19537,7,No,13,No,3,0.0,23.0,3,6.4014797,1.4108675
1001595,Yes,232.0,iOS and Android,8715.0,1,4,Financial,76.0,6172,4,Yes,18,No,2,0.0,12.0,2,14.368784,5.2554283
1001596,No,195.0,iOS and Android,29435.0,1,3,Other,46.0,2368,1,No,19,No,3,0.0,5.0,2,14.894785,2.3852608
1001597,Yes,435.0,iOS and Android,5145.0,23,4,Medical,94.0,10312,1,No,12,No,4,1.0,40.0,3,5.9858394,2.209286
1001599,No,165.0,iOS and Android,20790.0,1,1,Entertainment,100.0,2523,0,No,14,No,3,1.0,3.0,2,6.1012797,8.895271
1001600,No,367.0,iOS and Android,16450.0,20,4,Medical,96.0,6567,1,No,14,No,3,0.0,16.0,2,12.873895,2.7527661
1001601,No,322.0,iOS,33495.0,28,3,Medical,72.0,4739,4,No,12,No,4,0.0,18.0,2,10.742671,2.4364355
1001602,No,375.0,iOS,28315.0,12,3,Social media,77.0,9208,4,No,11,No,4,0.0,16.0,4,10.514379,2.3829403
1001603,Yes,232.0,iOS and Android,18970.0,20,3,Financial,71.0,4559,3,Yes,11,No,3,1.0,4.0,2,6.7028804,8.9303255
1001604,No,307.0,iOS and Android,28070.0,1,1,Financial,96.0,8189,3,Yes,13,No,3,1.0,12.0,2,6.6975145,7.4257073
1001605,No,195.0,iOS and Android,47425.0,25,1,Financial,61.0,2942,1,No,23,Yes,4,1.0,8.0,2,5.4472213,9.53298
1001606,No,270.0,iOS and Android,7560.0,1,2,Medical,84.0,4941,6,No,20,Yes,4,2.0,7.0,6,3.5290537,11.055416
1001607,Yes,382.0,iOS,40250.0,1,4,Financial,53.0,10650,2,No,15,No,4,0.0,18.0,3,10.36195,2.3375926
1001610,No,225.0,iOS and Android,43400.0,1,3,Tour and Travel,48.0,6347,0,Yes,19,No,4,0.0,12.0,2,12.115211,1.0429531
1001611,Yes,240.0,iOS and Android,36155.0,1,3,Medical,41.0,4200,7,No,22,Yes,1,0.0,10.0,2,12.843683,5.7213883
1001613,No,285.0,iOS and Android,12740.0,1,5,Entertainment,32.0,4317,3,Yes,20,Yes,2,0.0,19.0,2,13.936054,5.0549397
1001614,No,225.0,iOS and Android,15330.0,18,3,Financial,75.0,2632,1,No,14,No,3,0.0,5.0,2,14.309864,2.421232
1001615,No,240.0,iOS,24115.0,1,2,Medical,35.0,4668,0,No,17,No,4,3.0,9.0,6,3.1515517,12.519816
1001616,No,225.0,iOS and Android,7035.0,1,3,Entertainment,84.0,3204,5,No,14,No,4,1.0,8.0,2,7.455192,8.608944
1001617,No,225.0,iOS and Android,49945.0,1,1,Medical,35.0,2720,0,No,13,No,4,0.0,6.0,2,12.536059,0.94990975
1001618,No,307.0,iOS,29995.0,,3,Financial,91.0,17181,4,No,13,No,2,1.0,21.0,3,5.4703836,3.4343188
1001619,No,307.0,iOS and Android,32655.0,*,4,Financial,94.0,2238,2,No,21,Yes,4,1.0,7.0,2,5.4455132,8.062492
1001623,No,397.0,iOS and Android,50260.0,1,2,Social media,34.0,2306,2,Yes,20,Yes,4,1.0,13.0,2,9.995515,2.2548857
1001625,No,240.0,iOS,33845.0,1,3,Social media,43.0,8998,1,No,14,No,4,0.0,9.0,2,11.89579,1.104891
1001626,No,217.0,Android,52360.0,1,1,Entertainment,41.0,4319,1,No,13,No,1,1.0,10.0,2,8.707219,10.677409
1001627,No,382.0,iOS and Android,40915.0,1,4,Medical,34.0,6132,2,No,17,No,3,0.0,10.0,2,10.900806,1.825867
1001628,No,435.0,iOS and Android,40075.0,1,3,Medical,75.0,3346,4,Yes,20,Yes,2,1.0,9.0,4,6.360768,6.7091694
1001629,No,300.0,iOS and Android,22050.0,1,4,Social media,67.0,10855,7,No,11,No,1,1.0,15.0,4,8.410979,7.0120945
1001630,No,255.0,iOS,10605.0,1,4,Social media,75.0,2231,6,No,18,No,4,1.0,6.0,2,7.3948665,8.712714
1001632,No,202.0,Android,24185.0,1,3,,57.0,2024,6,No,18,No,4,1.0,6.0,2,7.5181413,9.355833
1001633,No,210.0,iOS and Android,15400.0,21,3,Medical,42.0,2713,1,No,11,No,3,1.0,5.0,2,6.530392,9.19228
1001636,No,375.0,iOS and Android,50820.0,11,3,Financial,53.0,19926,3,No,15,No,2,0.0,21.0,3,5.9849477,2.671738
1001637,No,307.0,iOS and Android,16275.0,14,3,Financial,56.0,2451,4,No,12,No,1,1.0,13.0,1,9.568893,8.745421
1001638,No,225.0,iOS and Android,46865.0,1,3,Financial,41.0,9419,2,No,12,No,3,1.0,12.0,2,6.1853566,10.290761
1001639,No,285.0,iOS and Android,24570.0,1,4,Financial,59.0,8686,4,No,22,Yes,3,0.0,12.0,2,12.249295,3.2741625
1001641,No,202.0,iOS and Android,40495.0,17,3,Entertainment,51.0,3058,0,Yes,16,No,4,1.0,6.0,2,5.435386,9.457227
1001643,No,270.0,iOS,51800.0,1,2,Medical,3.0,2088,4,No,12,No,3,0.0,13.0,2,11.300893,1.495008
1001644,No,225.0,Android,3885.0,1,3,Medical,66.0,3072,1,No,11,No,3,2.0,12.0,2,2.5666873,11.958582
1001647,No,247.0,iOS and Android,4690.0,1,3,Financial,90.0,2500,0,No,14,No,1,0.0,4.0,1,14.9672575,5.7443595
1001649,No,345.0,iOS and Android,18410.0,1,2,Social media,92.0,10453,1,No,25,Yes,3,3.0,24.0,6,4.9288664,6.6018724
1001650,No,285.0,iOS and Android,48300.0,1,2,Financial,75.0,2288,1,No,12,No,3,0.0,2.0,2,12.818029,1.8608276
1001651,No,232.0,iOS and Android,4900.0,12,1,Medical,95.0,3929,8,Yes,23,Yes,3,1.0,7.0,4,7.543974,8.7445755
1001652,No,255.0,iOS and Android,22015.0,27,2,Medical,95.0,2311,2,No,15,No,4,0.0,9.0,2,13.571006,1.7027831
1001653,Yes,307.0,iOS and Android,47460.0,20,2,Social media,70.0,3140,1,Yes,22,Yes,4,0.0,4.0,2,12.286933,1.5020012
1001654,No,375.0,iOS and Android,11480.0,1,3,Medical,86.0,3690,2,No,15,No,4,1.0,5.0,2,5.194098,8.154111
1001655,No,397.0,iOS and Android,37940.0,13,2,Medical,57.0,4450,1,No,11,No,3,2.0,5.0,6,4.6490283,10.929981
1001656,No,247.0,iOS and Android,32585.0,14,3,Medical,72.0,2756,1,No,13,No,4,1.0,8.0,2,5.452409,8.843485
1001657,No,300.0,iOS and Android,34615.0,1,1,Medical,46.0,19033,1,,14,No,2,1.0,21.0,3,5.0908275,2.1203663
1001660,No,382.0,iOS and Android,10955.0,1,3,Medical,98.0,13734,3,No,18,No,3,0.0,21.0,3,7.1261597,1.8186411
1001662,No,202.0,iOS and Android,31290.0,1,3,Medical,99.0,2279,1,No,16,No,4,0.0,7.0,2,13.512851,1.7219939
1001663,Yes,262.0,iOS and Android,19460.0,23,2,Financial,50.0,5916,3,Yes,13,No,1,0.0,8.0,2,14.254762,5.3649764
1001664,No,322.0,Android,47040.0,1,3,Medical,37.0,2089,4,No,14,No,4,3.0,7.0,6,4.700801,12.016685
1001666,No,277.0,iOS and Android,10150.0,,3,Financial,65.0,3564,1,Yes,12,No,1,1.0,8.0,1,9.939363,9.527222
1001669,No,285.0,,44135.0,1,4,Financial,88.0,6553,9,No,14,No,2,0.0,14.0,4,11.795748,5.9884663
1001670,No,285.0,iOS and Android,37940.0,29,3,Entertainment,54.0,6261,3,No,18,No,1,1.0,9.0,2,8.181721,10.755666
1001671,No,202.0,iOS,16520.0,1,1,Entertainment,60.0,4298,5,No,19,No,3,1.0,6.0,2,7.441145,9.366507
1001672,No,367.0,Android,35070.0,18,4,Financial,92.0,6804,1,Yes,15,No,1,2.0,7.0,6,6.3317475,13.45214
1001673,No,255.0,iOS,30730.0,10,4,Medical,43.0,3815,1,Yes,17,No,4,1.0,5.0,2,5.2871585,9.160321
1001674,No,300.0,iOS and Android,31675.0,19,2,Medical,99.0,2741,8,Yes,15,No,3,1.0,15.0,4,7.773177,8.259371
1001675,Yes,285.0,iOS and Android,41300.0,29,1,Medical,70.0,6673,7,Yes,19,No,2,0.0,17.0,4,11.987202,5.958929
1001676,Yes,217.0,iOS and Android,4235.0,27,3,Social media,35.0,7639,1,No,22,Yes,4,3.0,10.0,6,3.314582,12.150267
1001677,No,165.0,iOS and Android,39760.0,1,3,Financial,60.0,2328,1,Yes,16,No,1,1.0,4.0,2,9.180203,10.394849
1001678,No,270.0,iOS,22225.0,18,1,Medical,73.0,2153,1,No,13,No,1,0.0,8.0,1,15.151825,5.3297076
1001679,No,300.0,Android,40285.0,1,5,Financial,63.0,4876,9,No,14,No,4,1.0,5.0,4,9.027033,5.186861
1001680,No,345.0,iOS and Android,22540.0,1,4,Medical,97.0,9396,7,No,16,No,3,1.0,17.0,4,7.9422264,6.3098445
1001681,Yes,240.0,iOS and Android,36575.0,1,4,Medical,32.0,10400,1,,11,No,3,0.0,14.0,2,11.6937475,0.9643068
1001684,No,382.0,iOS and Android,51415.0,1,4,Financial,81.0,12490,5,No,16,No,4,2.0,16.0,3,6.0028567,6.2823462
1001685,Yes,225.0,iOS and Android,35175.0,1,3,Entertainment,88.0,2657,5,Yes,11,No,3,0.0,8.0,2,11.332595,5.032872
1001686,No,307.0,iOS and Android,31360.0,1,3,Financial,75.0,13591,3,Yes,18,No,3,0.0,16.0,3,8.026426,2.8288398
1001688,Yes,217.0,iOS and Android,34720.0,1,3,Entertainment,85.0,2058,0,No,14,No,4,0.0,7.0,2,13.37515,1.642366
1001690,No,405.0,iOS and Android,40145.0,1,3,Social media,52.0,5940,2,No,14,No,4,1.0,16.0,2,10.028606,2.2664247
1001691,No,270.0,iOS and Android,48860.0,1,2,Financial,62.0,5914,8,No,16,No,4,0.0,16.0,4,10.75225,5.0375757
1001692,No,247.0,iOS and Android,5145.0,1,4,Medical,47.0,2622,6,No,21,Yes,4,0.0,7.0,2,12.2803,3.881309
1001693,No,277.0,iOS,23205.0,11,3,Other,47.0,12185,1,Yes,14,No,3,3.0,10.0,6,3.0577922,12.0198145
1001694,No,285.0,iOS and Android,4165.0,1,3,Financial,76.0,10609,0,No,12,No,3,2.0,17.0,6,4.837408,6.897748
1001695,No,232.0,Android,34265.0,1,4,Medical,90.0,4345,0,No,12,No,4,1.0,6.0,2,5.611433,8.804572
1001697,No,277.0,iOS,11165.0,1,4,Social media,41.0,2793,4,No,17,No,3,1.0,13.0,2,7.616416,7.899561
1001699,No,262.0,iOS,33040.0,1,3,Social media,92.0,8789,1,No,14,No,1,0.0,10.0,1,16.417953,4.7971745
1001700,Yes,217.0,iOS and Android,31360.0,18,1,Medical,86.0,2389,1,Yes,13,No,3,0.0,4.0,2,13.972395,2.1062503
1001704,No,375.0,iOS and Android,29890.0,1,4,Medical,68.0,19517,3,No,11,No,3,1.0,32.0,3,5.090609,2.3660002
1001705,Yes,247.0,iOS and Android,28455.0,14,3,Medical,58.0,2436,5,,13,No,3,1.0,8.0,2,7.398867,9.742619
1001710,Yes,240.0,iOS and Android,18025.0,1,3,Financial,62.0,3730,0,Yes,14,No,4,0.0,4.0,2,14.3223,1.5316149
1001711,No,292.0,iOS and Android,50085.0,1,4,Medical,96.0,2232,7,No,14,No,3,3.0,7.0,6,5.0849504,12.008551
1001712,No,240.0,Android,34160.0,26,4,Social media,100.0,4465,0,No,18,No,1,0.0,4.0,1,16.328903,4.8879137
1001713,No,307.0,iOS and Android,49385.0,19,2,Financial,36.0,3072,2,No,16,No,1,2.0,17.0,6,5.1397476,14.066619
1001714,No,300.0,iOS and Android,45500.0,,2,Entertainment,62.0,3319,1,No,17,No,1,2.0,9.0,6,5.0250072,13.917613
1001716,No,232.0,iOS,46445.0,1,4,Medical,73.0,13675,9,No,12,No,1,1.0,9.0,4,10.757683,6.2067156
1001717,No,247.0,iOS and Android,29120.0,1,4,Financial,63.0,2911,1,No,13,No,3,1.0,2.0,2,6.3257794,9.500692
1001718,No,255.0,iOS and Android,16450.0,1,4,Financial,84.0,5957,6,No,13,No,2,1.0,13.0,4,8.6293955,8.769986
1001719,No,277.0,iOS and Android,35595.0,1,2,Medical,83.0,3920,2,No,14,No,1,1.0,17.0,1,8.85416,10.49012
1001721,Yes,277.0,iOS,17640.0,10,3,Medical,61.0,10048,6,No,11,No,2,2.0,17.0,6,8.008898,7.017681
1001722,No,292.0,iOS,17675.0,1,4,Entertainment,64.0,10938,0,No,25,Yes,4,0.0,20.0,2,13.553599,4.136015
1001723,No,217.0,iOS and Android,23275.0,15,3,Financial,60.0,2340,1,No,19,No,1,0.0,6.0,2,14.956674,5.0686445
1001725,No,217.0,iOS and Android,43645.0,20,2,Social media,45.0,6931,2,No,14,No,4,1.0,10.0,2,5.803349,9.96134
1001726,No,187.0,iOS and Android,23975.0,1,3,Financial,62.0,4898,0,No,12,No,4,2.0,5.0,2,2.6282578,12.331274
1001728,No,300.0,iOS and Android,49560.0,1,2,Medical,49.0,19436,0,No,19,No,4,1.0,22.0,3,5.5702667,1.9715502
1001729,No,382.0,iOS and Android,29155.0,1,3,Financial,96.0,2723,1,No,11,No,2,0.0,1.0,2,11.814612,2.3375254
1001732,No,285.0,Android,46445.0,1,2,Financial,39.0,5249,3,No,18,No,4,1.0,13.0,2,5.862264,9.957681
1001733,No,240.0,iOS and Android,4480.0,1,1,Entertainment,84.0,2176,4,No,13,No,4,0.0,9.0,2,14.167925,1.6749521
1001734,No,345.0,iOS and Android,17080.0,1,3,Entertainment,75.0,16872,3,Yes,12,No,2,1.0,28.0,3,4.286279,2.0142272
1001735,Yes,210.0,iOS and Android,18515.0,1,4,Financial,79.0,3485,2,No,11,No,3,0.0,5.0,2,14.340951,2.3605325
1001736,No,217.0,iOS and Android,42350.0,1,3,Medical,78.0,6644,2,No,19,No,2,2.0,10.0,6,3.9223685,13.494142
1001737,No,232.0,iOS and Android,51205.0,23,3,Medical,64.0,5582,0,No,21,Yes,2,1.0,10.0,2,8.020445,11.287207
1001738,No,187.0,Android,23625.0,1,2,Financial,85.0,4000,1,No,12,No,4,2.0,6.0,2,2.5725596,12.243999
1001740,No,270.0,iOS and Android,49105.0,1,3,Financial,47.0,3210,0,No,11,No,3,1.0,16.0,2,6.657496,10.18137
1001741,No,412.0,iOS and Android,15820.0,1,3,Medical,81.0,19045,0,Yes,14,No,3,0.0,37.0,3,5.989705,2.1264737
1001742,Yes,352.0,Android,23310.0,29,4,Financial,88.0,11849,1,Yes,12,No,4,1.0,10.0,2,5.4815617,8.098321
1001743,No,210.0,iOS and Android,40530.0,1,3,Medical,94.0,2070,1,No,23,Yes,4,1.0,5.0,2,5.420438,9.332373
1001744,No,277.0,iOS and Android,7980.0,1,4,Medical,98.0,6502,4,No,14,No,2,1.0,7.0,2,8.725838,8.776273
1001745,No,157.0,iOS and Android,34860.0,1,2,Medical,100.0,3230,1,No,17,No,1,0.0,3.0,1,15.826596,5.4072175
1001746,No,277.0,Android,25480.0,1,4,Medical,80.0,13603,2,Yes,18,No,1,2.0,15.0,6,7.723869,6.9732294
1001747,No,262.0,iOS and Android,46025.0,22,3,Financial,71.0,11996,7,No,18,No,2,1.0,10.0,4,10.744409,6.131365
1001749,No,195.0,iOS,51765.0,1,3,Financial,84.0,6397,1,No,20,Yes,1,1.0,6.0,1,8.087609,11.711015
1001750,No,375.0,iOS and Android,27895.0,1,1,Financial,96.0,19144,3,No,14,No,1,2.0,28.0,3,4.9491615,2.9789908
1001753,No,217.0,iOS,15470.0,1,2,Financial,44.0,4554,1,,18,No,1,0.0,10.0,2,14.5211315,5.1567235
1001756,No,277.0,iOS and Android,48020.0,1,3,Financial,42.0,2115,1,No,12,No,2,0.0,17.0,2,15.005064,4.458115
1001757,Yes,330.0,iOS,32200.0,24,3,Financial,43.0,3161,3,Yes,22,Yes,4,1.0,19.0,2,6.2589316,9.731275
1001758,No,285.0,iOS and Android,24080.0,23,4,Financial,82.0,5745,9,No,14,No,2,1.0,10.0,4,8.490553,8.91272
1001759,Yes,195.0,iOS and Android,50715.0,16,4,Medical,45.0,2373,2,Yes,13,No,4,1.0,5.0,2,5.4701366,9.614621
1001760,No,210.0,iOS and Android,39095.0,1,2,Financial,66.0,3310,1,No,21,Yes,4,0.0,5.0,2,12.825525,1.2301242
1001761,No,367.0,iOS,22260.0,10,4,Financial,35.0,18665,9,Yes,11,No,4,0.0,22.0,3,6.351601,1.2714435
1001762,No,270.0,iOS and Android,17710.0,,3,Entertainment,3.0,4485,4,No,12,No,4,0.0,10.0,2,12.58237,3.3786395
1001764,Yes,195.0,iOS and Android,33250.0,1,4,Social media,48.0,5828,1,Yes,12,No,2,0.0,8.0,2,15.202904,4.454322
1001765,No,277.0,iOS,31115.0,1,3,Medical,53.0,2326,1,Yes,12,No,3,3.0,4.0,6,3.2274828,12.862284
1001768,No,262.0,iOS and Android,43120.0,16,3,Social media,96.0,8020,0,No,15,No,3,2.0,12.0,6,4.1951,11.593549
1001769,No,270.0,iOS,19810.0,18,4,Financial,81.0,3688,4,No,18,No,4,2.0,4.0,6,3.381876,11.068098
1001770,No,382.0,iOS and Android,45570.0,1,3,Medical,84.0,5482,5,No,18,No,4,1.0,13.0,4,6.0264964,6.848548
1001773,No,210.0,iOS and Android,51660.0,16,2,Medical,68.0,5661,0,No,19,No,3,0.0,9.0,2,12.78906,1.0277957
1001774,No,232.0,iOS and Android,7630.0,1,3,Entertainment,100.0,6929,4,No,11,No,2,1.0,10.0,2,8.763544,8.720104
1001775,No,292.0,iOS and Android,39620.0,1,3,Medical,48.0,9613,0,No,17,No,1,3.0,19.0,6,4.0258265,14.191975
1001776,No,270.0,Android,38675.0,24,4,Financial,47.0,5674,7,No,15,No,3,1.0,11.0,4,7.225133,10.537766
1001777,No,240.0,iOS and Android,31710.0,1,3,Financial,91.0,5484,1,,14,No,3,1.0,13.0,2,6.235706,8.529441
1001780,No,232.0,iOS and Android,24185.0,1,4,Entertainment,86.0,4821,0,Yes,12,No,3,1.0,6.0,2,6.27203,8.722682
1001781,No,232.0,iOS and Android,3710.0,1,3,Tour and Travel,62.0,6410,3,No,12,No,4,0.0,9.0,2,14.265428,1.5676689
1001783,No,232.0,iOS and Android,6720.0,1,4,Financial,32.0,2695,0,Yes,18,No,2,1.0,3.0,2,10.122614,9.682731
1001785,No,292.0,iOS and Android,4095.0,10,1,Medical,99.0,17068,1,Yes,14,No,4,0.0,21.0,3,7.6324964,1.7093006
1001786,No,322.0,iOS,6475.0,,4,Financial,33.0,2455,0,No,19,No,1,0.0,9.0,2,14.193434,5.1887445
1001787,No,367.0,iOS and Android,38185.0,1,2,Entertainment,90.0,13964,7,Yes,12,No,4,0.0,25.0,3,8.997612,3.0547428
1001789,No,202.0,iOS and Android,42700.0,1,3,Financial,85.0,2478,1,Yes,12,No,2,0.0,4.0,2,16.183092,4.696783
1001790,No,240.0,iOS and Android,20580.0,1,2,Entertainment,65.0,5228,1,Yes,11,No,4,0.0,13.0,2,13.57502,1.2976495
1001791,No,202.0,iOS and Android,48195.0,1,3,Financial,74.0,4478,1,Yes,11,No,1,0.0,5.0,2,16.245176,4.549512
1001792,No,232.0,iOS and Android,24185.0,1,3,Social media,73.0,7547,4,No,12,No,4,3.0,13.0,6,3.1087954,11.167261
1001793,No,240.0,iOS and Android,35630.0,1,4,Medical,74.0,5055,7,No,16,No,3,0.0,10.0,4,11.271619,5.0967646
1001794,Yes,210.0,iOS and Android,40495.0,1,4,Medical,84.0,3464,5,Yes,13,No,4,0.0,5.0,2,11.217179,5.02634
1001795,No,225.0,iOS and Android,44625.0,28,2,Medical,64.0,5775,1,No,13,No,4,2.0,11.0,2,4.2826138,11.531436
1001796,No,232.0,iOS,27930.0,1,2,Financial,48.0,8943,1,No,24,Yes,1,1.0,10.0,2,9.314012,7.9616237
1001797,No,292.0,iOS,23520.0,1,2,Medical,54.0,19272,1,No,15,No,1,1.0,21.0,3,4.9260154,2.0786507
1001798,Yes,292.0,iOS and Android,40670.0,1,2,Medical,41.0,5238,4,Yes,18,No,1,0.0,12.0,2,12.991895,5.56212
1001799,No,247.0,iOS,17780.0,10,3,Social media,46.0,4682,3,No,14,No,3,0.0,9.0,2,13.160735,3.6817322
1001800,No,352.0,iOS and Android,51870.0,1,5,,42.0,18300,4,No,11,No,2,1.0,21.0,3,6.2039523,2.902831
1001801,No,322.0,iOS,19565.0,10,4,Financial,82.0,5257,1,,11,No,2,1.0,9.0,2,8.342874,7.9348507
1001803,No,405.0,iOS,32480.0,20,4,Financial,31.0,4869,3,No,12,No,4,0.0,20.0,2,10.477992,2.317711
1001804,No,322.0,iOS and Android,35035.0,1,3,Financial,43.0,9985,8,No,16,No,1,1.0,10.0,4,7.0777864,3.481143
